Time (UTC),TEC (TECU)
2024-04-09 15:16:30,41.924509033749885
2024-04-09 15:17:00,38.697349979725246
2024-04-09 15:17:30,38.97341962714228
2024-04-09 15:18:00,47.63629502091805
2024-04-09 15:18:30,45.5514931359563
2024-04-09 15:19:00,35.26075873902931
2024-04-09 15:19:30,39.55411787425413
2024-04-09 15:20:00,42.37193228844343
2024-04-09 15:20:30,38.95438033744488
2024-04-09 15:21:00,36.079448054163414
2024-04-09 15:21:30,37.54547311261852
2024-04-09 15:22:00,40.09673754197121
2024-04-09 15:22:30,37.90721958140552
2024-04-09 15:23:00,41.49612510421716
2024-04-09 15:23:30,43.390534127668424
2024-04-09 15:24:00,42.87647337676572
2024-04-09 15:24:30,41.71507688254201
2024-04-09 15:25:00,48.911927217862676
2024-04-09 15:25:30,42.17201979981598
2024-04-09 15:26:00,28.10198698310343
2024-04-09 15:26:30,33.78521405345723
2024-04-09 15:27:00,32.4619836145374
2024-04-09 15:27:30,42.847914459951355
2024-04-09 15:28:00,39.38276426697761
2024-04-09 15:28:30,38.697349979725246
2024-04-09 15:29:00,41.105819718615784
2024-04-09 15:29:30,37.71682671989504
2024-04-09 15:30:00,35.60346591811892
2024-04-09 15:30:30,34.58486404343049
2024-04-09 15:31:00,34.98468909161229
2024-04-09 15:31:30,36.05088913734904
2024-04-09 15:32:00,35.232199822214945
2024-04-09 15:32:30,43.99979125613121
